epoch	train_mse	test_mse	test_accuracy
5653	0.213649	0.211026	0.6942
5654	0.213649	0.211026	0.6942
5655	0.213649	0.211026	0.6942
5656	0.213649	0.211026	0.6942
5657	0.213649	0.211025	0.6942
5658	0.213648	0.211025	0.6942
5659	0.213648	0.211025	0.6942
5660	0.213648	0.211025	0.6942
5661	0.213648	0.211024	0.6942
5662	0.213648	0.211024	0.6942
5663	0.213648	0.211024	0.6942
5664	0.213647	0.211024	0.6942
5665	0.213647	0.211023	0.6942
5666	0.213647	0.211023	0.6942
5667	0.213647	0.211023	0.6942
5668	0.213647	0.211023	0.6942
5669	0.213646	0.211022	0.6942
5670	0.213646	0.211022	0.6942
5671	0.213646	0.211022	0.6942
5672	0.213646	0.211022	0.6942
5673	0.213646	0.211021	0.6942
5674	0.213646	0.211021	0.6942
5675	0.213645	0.211021	0.6942
5676	0.213645	0.211020	0.6942
5677	0.213645	0.211020	0.6942
5678	0.213645	0.211020	0.6942
5679	0.213645	0.211020	0.6942
5680	0.213644	0.211019	0.6942
5681	0.213644	0.211019	0.6942
5682	0.213644	0.211019	0.6942
5683	0.213644	0.211019	0.6942
5684	0.213644	0.211018	0.6942
5685	0.213644	0.211018	0.6942
5686	0.213643	0.211018	0.6942
5687	0.213643	0.211018	0.6942
5688	0.213643	0.211017	0.6942
5689	0.213643	0.211017	0.6942
5690	0.213643	0.211017	0.6942
5691	0.213642	0.211017	0.6942
5692	0.213642	0.211016	0.6942
5693	0.213642	0.211016	0.6942
5694	0.213642	0.211016	0.6942
5695	0.213642	0.211016	0.6942
5696	0.213642	0.211015	0.6942
5697	0.213641	0.211015	0.6942
5698	0.213641	0.211015	0.6942
5699	0.213641	0.211015	0.6942
5700	0.213641	0.211014	0.6942
5701	0.213641	0.211014	0.6942
5702	0.213641	0.211014	0.6942
5703	0.213640	0.211014	0.6942
5704	0.213640	0.211013	0.6942
5705	0.213640	0.211013	0.6942
5706	0.213640	0.211013	0.6942
5707	0.213640	0.211013	0.6942
5708	0.213640	0.211012	0.6942
5709	0.213639	0.211012	0.6942
5710	0.213639	0.211012	0.6942
5711	0.213639	0.211012	0.6942
5712	0.213639	0.211012	0.6942
5713	0.213639	0.211011	0.6942
5714	0.213638	0.211011	0.6942
5715	0.213638	0.211011	0.6942
5716	0.213638	0.211011	0.6942
5717	0.213638	0.211010	0.6942
5718	0.213638	0.211010	0.6942
5719	0.213638	0.211010	0.6942
5720	0.213637	0.211010	0.6942
5721	0.213637	0.211009	0.6942
5722	0.213637	0.211009	0.6942
5723	0.213637	0.211009	0.6942
5724	0.213637	0.211009	0.6942
5725	0.213637	0.211008	0.6942
5726	0.213636	0.211008	0.6942
5727	0.213636	0.211008	0.6942
5728	0.213636	0.211008	0.6942
5729	0.213636	0.211007	0.6942
5730	0.213636	0.211007	0.6942
5731	0.213636	0.211007	0.6942
5732	0.213635	0.211007	0.6942
5733	0.213635	0.211006	0.6942
5734	0.213635	0.211006	0.6942
5735	0.213635	0.211006	0.6942
5736	0.213635	0.211006	0.6942
5737	0.213635	0.211006	0.6942
5738	0.213634	0.211005	0.6942
5739	0.213634	0.211005	0.6942
5740	0.213634	0.211005	0.6942
5741	0.213634	0.211005	0.6942
5742	0.213634	0.211004	0.6942
5743	0.213634	0.211004	0.6942
5744	0.213633	0.211004	0.6942
5745	0.213633	0.211004	0.6942
5746	0.213633	0.211003	0.6942
5747	0.213633	0.211003	0.6942
5748	0.213633	0.211003	0.6942
5749	0.213633	0.211003	0.6942
5750	0.213632	0.211002	0.6942
5751	0.213632	0.211002	0.6942
5752	0.213632	0.211002	0.6942
5753	0.213632	0.211002	0.6942
5754	0.213632	0.211002	0.6942
5755	0.213632	0.211001	0.6942
5756	0.213631	0.211001	0.6942
5757	0.213631	0.211001	0.6942
5758	0.213631	0.211001	0.6942
5759	0.213631	0.211000	0.6942
5760	0.213631	0.211000	0.6942
5761	0.213631	0.211000	0.6942
5762	0.213631	0.211000	0.6942
5763	0.213630	0.210999	0.6942
5764	0.213630	0.210999	0.6942
5765	0.213630	0.210999	0.6942
5766	0.213630	0.210999	0.6942
5767	0.213630	0.210999	0.6942
5768	0.213630	0.210998	0.6942
5769	0.213629	0.210998	0.6942
5770	0.213629	0.210998	0.6942
5771	0.213629	0.210998	0.6942
5772	0.213629	0.210997	0.6942
5773	0.213629	0.210997	0.6942
5774	0.213629	0.210997	0.6942
5775	0.213628	0.210997	0.6942
5776	0.213628	0.210997	0.6942
5777	0.213628	0.210996	0.6942
5778	0.213628	0.210996	0.6942
5779	0.213628	0.210996	0.6942
5780	0.213628	0.210996	0.6942
5781	0.213628	0.210995	0.6942
5782	0.213627	0.210995	0.6942
5783	0.213627	0.210995	0.6942
5784	0.213627	0.210995	0.6942
5785	0.213627	0.210995	0.6942
5786	0.213627	0.210994	0.6942
5787	0.213627	0.210994	0.6942
5788	0.213626	0.210994	0.6942
5789	0.213626	0.210994	0.6942
5790	0.213626	0.210993	0.6942
5791	0.213626	0.210993	0.6942
5792	0.213626	0.210993	0.6942
5793	0.213626	0.210993	0.6942
5794	0.213626	0.210993	0.6942
5795	0.213625	0.210992	0.6942
5796	0.213625	0.210992	0.6942
5797	0.213625	0.210992	0.6942
5798	0.213625	0.210992	0.6942
5799	0.213625	0.210991	0.6942
5800	0.213625	0.210991	0.6942
5801	0.213624	0.210991	0.6942
5802	0.213624	0.210991	0.6942
5803	0.213624	0.210991	0.6942
5804	0.213624	0.210990	0.6942
5805	0.213624	0.210990	0.6942
5806	0.213624	0.210990	0.6942
5807	0.213624	0.210990	0.6942
5808	0.213623	0.210989	0.6942
5809	0.213623	0.210989	0.6942
5810	0.213623	0.210989	0.6942
5811	0.213623	0.210989	0.6942
5812	0.213623	0.210989	0.6942
5813	0.213623	0.210988	0.6942
5814	0.213623	0.210988	0.6942
5815	0.213622	0.210988	0.6942
5816	0.213622	0.210988	0.6942
5817	0.213622	0.210988	0.6942
5818	0.213622	0.210987	0.6942
5819	0.213622	0.210987	0.6942
5820	0.213622	0.210987	0.6942
5821	0.213621	0.210987	0.6942
5822	0.213621	0.210986	0.6942
5823	0.213621	0.210986	0.6942
5824	0.213621	0.210986	0.6942
5825	0.213621	0.210986	0.6942
5826	0.213621	0.210986	0.6942
5827	0.213621	0.210985	0.6942
5828	0.213620	0.210985	0.6942
5829	0.213620	0.210985	0.6942
5830	0.213620	0.210985	0.6942
5831	0.213620	0.210985	0.6942
5832	0.213620	0.210984	0.6942
5833	0.213620	0.210984	0.6942
5834	0.213620	0.210984	0.6942
5835	0.213619	0.210984	0.6942
5836	0.213619	0.210984	0.6942
5837	0.213619	0.210983	0.6942
5838	0.213619	0.210983	0.6942
5839	0.213619	0.210983	0.6942
5840	0.213619	0.210983	0.6942
5841	0.213619	0.210983	0.6942
5842	0.213618	0.210982	0.6942
5843	0.213618	0.210982	0.6942
5844	0.213618	0.210982	0.6942
5845	0.213618	0.210982	0.6942
5846	0.213618	0.210981	0.6942
5847	0.213618	0.210981	0.6942
5848	0.213618	0.210981	0.6942
5849	0.213617	0.210981	0.6942
5850	0.213617	0.210981	0.6942
5851	0.213617	0.210980	0.6942
5852	0.213617	0.210980	0.6942
5853	0.213617	0.210980	0.6942
5854	0.213617	0.210980	0.6942
5855	0.213617	0.210980	0.6942
5856	0.213616	0.210979	0.6942
5857	0.213616	0.210979	0.6942
5858	0.213616	0.210979	0.6942
5859	0.213616	0.210979	0.6942
5860	0.213616	0.210979	0.6942
5861	0.213616	0.210978	0.6942
5862	0.213616	0.210978	0.6942
5863	0.213616	0.210978	0.6942
5864	0.213615	0.210978	0.6942
5865	0.213615	0.210978	0.6942
5866	0.213615	0.210977	0.6942
5867	0.213615	0.210977	0.6942
5868	0.213615	0.210977	0.6942
5869	0.213615	0.210977	0.6942
5870	0.213615	0.210977	0.6942
5871	0.213614	0.210976	0.6942
5872	0.213614	0.210976	0.6942
5873	0.213614	0.210976	0.6942
5874	0.213614	0.210976	0.6942
5875	0.213614	0.210976	0.6942
5876	0.213614	0.210975	0.6942
5877	0.213614	0.210975	0.6942
5878	0.213613	0.210975	0.6942
5879	0.213613	0.210975	0.6942
5880	0.213613	0.210975	0.6942
5881	0.213613	0.210974	0.6942
5882	0.213613	0.210974	0.6942
5883	0.213613	0.210974	0.6942
5884	0.213613	0.210974	0.6942
5885	0.213613	0.210974	0.6942
5886	0.213612	0.210973	0.6942
5887	0.213612	0.210973	0.6942
5888	0.213612	0.210973	0.6942
5889	0.213612	0.210973	0.6942
5890	0.213612	0.210973	0.6942
5891	0.213612	0.210972	0.6942
5892	0.213612	0.210972	0.6942
5893	0.213611	0.210972	0.6942
5894	0.213611	0.210972	0.6942
5895	0.213611	0.210972	0.6942
5896	0.213611	0.210972	0.6942
5897	0.213611	0.210971	0.6942
5898	0.213611	0.210971	0.6942
5899	0.213611	0.210971	0.6942
5900	0.213611	0.210971	0.6942
5901	0.213610	0.210971	0.6942
5902	0.213610	0.210970	0.6942
5903	0.213610	0.210970	0.6942
5904	0.213610	0.210970	0.6942
5905	0.213610	0.210970	0.6942
5906	0.213610	0.210970	0.6942
5907	0.213610	0.210969	0.6942
5908	0.213609	0.210969	0.6942
5909	0.213609	0.210969	0.6942
5910	0.213609	0.210969	0.6942
5911	0.213609	0.210969	0.6942
5912	0.213609	0.210968	0.6942
5913	0.213609	0.210968	0.6942
5914	0.213609	0.210968	0.6942
5915	0.213609	0.210968	0.6942
5916	0.213608	0.210968	0.6942
5917	0.213608	0.210967	0.6942
5918	0.213608	0.210967	0.6942
5919	0.213608	0.210967	0.6942
5920	0.213608	0.210967	0.6942
5921	0.213608	0.210967	0.6942
5922	0.213608	0.210967	0.6942
5923	0.213608	0.210966	0.6942
5924	0.213607	0.210966	0.6942
5925	0.213607	0.210966	0.6942
5926	0.213607	0.210966	0.6942
5927	0.213607	0.210966	0.6942
5928	0.213607	0.210965	0.6942
5929	0.213607	0.210965	0.6942
5930	0.213607	0.210965	0.6942
5931	0.213607	0.210965	0.6942
5932	0.213606	0.210965	0.6942
5933	0.213606	0.210965	0.6942
5934	0.213606	0.210964	0.6942
5935	0.213606	0.210964	0.6942
5936	0.213606	0.210964	0.6942
5937	0.213606	0.210964	0.6942
5938	0.213606	0.210964	0.6942
5939	0.213606	0.210963	0.6942
5940	0.213605	0.210963	0.6942
5941	0.213605	0.210963	0.6942
5942	0.213605	0.210963	0.6942
5943	0.213605	0.210963	0.6942
5944	0.213605	0.210962	0.6942
5945	0.213605	0.210962	0.6942
5946	0.213605	0.210962	0.6942
5947	0.213605	0.210962	0.6942
5948	0.213604	0.210962	0.6942
5949	0.213604	0.210962	0.6942
5950	0.213604	0.210961	0.6942
5951	0.213604	0.210961	0.6942
5952	0.213604	0.210961	0.6942
5953	0.213604	0.210961	0.6942
5954	0.213604	0.210961	0.6942
5955	0.213604	0.210961	0.6942
5956	0.213603	0.210960	0.6942
5957	0.213603	0.210960	0.6942
5958	0.213603	0.210960	0.6942
5959	0.213603	0.210960	0.6942
5960	0.213603	0.210960	0.6942
5961	0.213603	0.210959	0.6942
5962	0.213603	0.210959	0.6942
5963	0.213603	0.210959	0.6942
5964	0.213602	0.210959	0.6942
5965	0.213602	0.210959	0.6942
5966	0.213602	0.210959	0.6942
5967	0.213602	0.210958	0.6942
5968	0.213602	0.210958	0.6942
5969	0.213602	0.210958	0.6942
5970	0.213602	0.210958	0.6942
5971	0.213602	0.210958	0.6942
5972	0.213602	0.210957	0.6942
5973	0.213601	0.210957	0.6942
5974	0.213601	0.210957	0.6942
5975	0.213601	0.210957	0.6942
5976	0.213601	0.210957	0.6942
5977	0.213601	0.210957	0.6942
5978	0.213601	0.210956	0.6942
5979	0.213601	0.210956	0.6942
5980	0.213601	0.210956	0.6942
5981	0.213600	0.210956	0.6942
5982	0.213600	0.210956	0.6942
5983	0.213600	0.210956	0.6942
5984	0.213600	0.210955	0.6942
5985	0.213600	0.210955	0.6942
5986	0.213600	0.210955	0.6942
5987	0.213600	0.210955	0.6942
5988	0.213600	0.210955	0.6942
5989	0.213600	0.210955	0.6942
5990	0.213599	0.210954	0.6942
5991	0.213599	0.210954	0.6942
5992	0.213599	0.210954	0.6942
5993	0.213599	0.210954	0.6942
5994	0.213599	0.210954	0.6942
5995	0.213599	0.210953	0.6942
5996	0.213599	0.210953	0.6942
5997	0.213599	0.210953	0.6942
5998	0.213598	0.210953	0.6942
5999	0.213598	0.210953	0.6942
6000	0.213598	0.210953	0.6942
6001	0.213598	0.210952	0.6942
6002	0.213598	0.210952	0.6942
6003	0.213598	0.210952	0.6942
6004	0.213598	0.210952	0.6942
6005	0.213598	0.210952	0.6942
6006	0.213598	0.210952	0.6942
6007	0.213597	0.210951	0.6942
6008	0.213597	0.210951	0.6942
6009	0.213597	0.210951	0.6942
6010	0.213597	0.210951	0.6942
6011	0.213597	0.210951	0.6942
6012	0.213597	0.210951	0.6942
6013	0.213597	0.210950	0.6942
6014	0.213597	0.210950	0.6942
6015	0.213597	0.210950	0.6942
6016	0.213596	0.210950	0.6942
6017	0.213596	0.210950	0.6942
6018	0.213596	0.210950	0.6942
6019	0.213596	0.210949	0.6942
6020	0.213596	0.210949	0.6942
6021	0.213596	0.210949	0.6942
6022	0.213596	0.210949	0.6942
6023	0.213596	0.210949	0.6942
6024	0.213596	0.210949	0.6942
6025	0.213595	0.210948	0.6942
6026	0.213595	0.210948	0.6942
6027	0.213595	0.210948	0.6942
6028	0.213595	0.210948	0.6942
6029	0.213595	0.210948	0.6942
6030	0.213595	0.210948	0.6942
6031	0.213595	0.210947	0.6942
6032	0.213595	0.210947	0.6942
6033	0.213595	0.210947	0.6942
6034	0.213594	0.210947	0.6942
6035	0.213594	0.210947	0.6942
6036	0.213594	0.210947	0.6942
6037	0.213594	0.210946	0.6942
6038	0.213594	0.210946	0.6942
6039	0.213594	0.210946	0.6942
6040	0.213594	0.210946	0.6942
6041	0.213594	0.210946	0.6942
6042	0.213594	0.210946	0.6942
6043	0.213593	0.210945	0.6942
6044	0.213593	0.210945	0.6942
6045	0.213593	0.210945	0.6942
6046	0.213593	0.210945	0.6942
6047	0.213593	0.210945	0.6942
6048	0.213593	0.210945	0.6942
6049	0.213593	0.210945	0.6942
6050	0.213593	0.210944	0.6942
6051	0.213593	0.210944	0.6942
6052	0.213593	0.210944	0.6942
6053	0.213592	0.210944	0.6942
6054	0.213592	0.210944	0.6942
6055	0.213592	0.210944	0.6942
6056	0.213592	0.210943	0.6942
6057	0.213592	0.210943	0.6942
6058	0.213592	0.210943	0.6942
6059	0.213592	0.210943	0.6942
6060	0.213592	0.210943	0.6942
6061	0.213592	0.210943	0.6942
6062	0.213591	0.210942	0.6942
6063	0.213591	0.210942	0.6942
6064	0.213591	0.210942	0.6942
6065	0.213591	0.210942	0.6942
6066	0.213591	0.210942	0.6942
6067	0.213591	0.210942	0.6942
6068	0.213591	0.210941	0.6942
6069	0.213591	0.210941	0.6942
6070	0.213591	0.210941	0.6942
6071	0.213591	0.210941	0.6942
6072	0.213590	0.210941	0.6942
6073	0.213590	0.210941	0.6942
6074	0.213590	0.210941	0.6942
6075	0.213590	0.210940	0.6942
6076	0.213590	0.210940	0.6942
6077	0.213590	0.210940	0.6942
6078	0.213590	0.210940	0.6942
6079	0.213590	0.210940	0.6942
6080	0.213590	0.210940	0.6942
6081	0.213590	0.210939	0.6942
6082	0.213589	0.210939	0.6942
6083	0.213589	0.210939	0.6942
6084	0.213589	0.210939	0.6942
6085	0.213589	0.210939	0.6942
6086	0.213589	0.210939	0.6942
6087	0.213589	0.210939	0.6942
6088	0.213589	0.210938	0.6942
6089	0.213589	0.210938	0.6942
6090	0.213589	0.210938	0.6942
6091	0.213588	0.210938	0.6942
6092	0.213588	0.210938	0.6942
6093	0.213588	0.210938	0.6942
6094	0.213588	0.210937	0.6942
6095	0.213588	0.210937	0.6942
6096	0.213588	0.210937	0.6942
6097	0.213588	0.210937	0.6942
6098	0.213588	0.210937	0.6942
6099	0.213588	0.210937	0.6942
6100	0.213588	0.210937	0.6942
6101	0.213587	0.210936	0.6942
6102	0.213587	0.210936	0.6942
6103	0.213587	0.210936	0.6942
6104	0.213587	0.210936	0.6942
6105	0.213587	0.210936	0.6942
6106	0.213587	0.210936	0.6942
6107	0.213587	0.210935	0.6942
6108	0.213587	0.210935	0.6942
6109	0.213587	0.210935	0.6942
6110	0.213587	0.210935	0.6942
6111	0.213586	0.210935	0.6942
6112	0.213586	0.210935	0.6942
6113	0.213586	0.210935	0.6942
6114	0.213586	0.210934	0.6942
6115	0.213586	0.210934	0.6942
6116	0.213586	0.210934	0.6942
6117	0.213586	0.210934	0.6942
6118	0.213586	0.210934	0.6942
6119	0.213586	0.210934	0.6942
6120	0.213586	0.210934	0.6942
6121	0.213586	0.210933	0.6942
6122	0.213585	0.210933	0.6942
6123	0.213585	0.210933	0.6942
6124	0.213585	0.210933	0.6942
6125	0.213585	0.210933	0.6942
6126	0.213585	0.210933	0.6942
6127	0.213585	0.210933	0.6942
6128	0.213585	0.210932	0.6942
6129	0.213585	0.210932	0.6942
6130	0.213585	0.210932	0.6942
6131	0.213585	0.210932	0.6942
6132	0.213584	0.210932	0.6942
6133	0.213584	0.210932	0.6942
6134	0.213584	0.210932	0.6942
6135	0.213584	0.210931	0.6942
6136	0.213584	0.210931	0.6942
6137	0.213584	0.210931	0.6942
6138	0.213584	0.210931	0.6942
6139	0.213584	0.210931	0.6942
6140	0.213584	0.210931	0.6942
6141	0.213584	0.210930	0.6942
6142	0.213584	0.210930	0.6942
6143	0.213583	0.210930	0.6942
6144	0.213583	0.210930	0.6942
6145	0.213583	0.210930	0.6942
6146	0.213583	0.210930	0.6942
6147	0.213583	0.210930	0.6942
6148	0.213583	0.210929	0.6942
6149	0.213583	0.210929	0.6942
6150	0.213583	0.210929	0.6942
6151	0.213583	0.210929	0.6942
6152	0.213583	0.210929	0.6942
6153	0.213582	0.210929	0.6942
6154	0.213582	0.210929	0.6942
6155	0.213582	0.210928	0.6942
6156	0.213582	0.210928	0.6942
6157	0.213582	0.210928	0.6942
6158	0.213582	0.210928	0.6942
6159	0.213582	0.210928	0.6942
6160	0.213582	0.210928	0.6942
6161	0.213582	0.210928	0.6942
6162	0.213582	0.210927	0.6942
6163	0.213582	0.210927	0.6942
6164	0.213581	0.210927	0.6942
6165	0.213581	0.210927	0.6942
6166	0.213581	0.210927	0.6942
6167	0.213581	0.210927	0.6942
6168	0.213581	0.210927	0.6942
6169	0.213581	0.210927	0.6942
6170	0.213581	0.210926	0.6942
6171	0.213581	0.210926	0.6942
6172	0.213581	0.210926	0.6942
6173	0.213581	0.210926	0.6942
6174	0.213581	0.210926	0.6942
6175	0.213580	0.210926	0.6942
6176	0.213580	0.210926	0.6942
6177	0.213580	0.210925	0.6942
6178	0.213580	0.210925	0.6942
6179	0.213580	0.210925	0.6942
6180	0.213580	0.210925	0.6942
6181	0.213580	0.210925	0.6942
6182	0.213580	0.210925	0.6942
6183	0.213580	0.210925	0.6942
6184	0.213580	0.210924	0.6942
6185	0.213580	0.210924	0.6942
6186	0.213579	0.210924	0.6942
6187	0.213579	0.210924	0.6942
6188	0.213579	0.210924	0.6942
6189	0.213579	0.210924	0.6942
6190	0.213579	0.210924	0.6942
6191	0.213579	0.210923	0.6942
6192	0.213579	0.210923	0.6942
6193	0.213579	0.210923	0.6942
6194	0.213579	0.210923	0.6942
6195	0.213579	0.210923	0.6942
6196	0.213579	0.210923	0.6942
6197	0.213579	0.210923	0.6942
6198	0.213578	0.210923	0.6942
6199	0.213578	0.210922	0.6942
6200	0.213578	0.210922	0.6942
6201	0.213578	0.210922	0.6942
6202	0.213578	0.210922	0.6942
6203	0.213578	0.210922	0.6942
6204	0.213578	0.210922	0.6942
6205	0.213578	0.210922	0.6942
6206	0.213578	0.210921	0.6942
6207	0.213578	0.210921	0.6942
6208	0.213578	0.210921	0.6942
6209	0.213577	0.210921	0.6942
6210	0.213577	0.210921	0.6942
6211	0.213577	0.210921	0.6942
6212	0.213577	0.210921	0.6942
6213	0.213577	0.210921	0.6942
6214	0.213577	0.210920	0.6942
6215	0.213577	0.210920	0.6942
6216	0.213577	0.210920	0.6942
6217	0.213577	0.210920	0.6942
6218	0.213577	0.210920	0.6942
6219	0.213577	0.210920	0.6942
6220	0.213577	0.210920	0.6942
6221	0.213576	0.210919	0.6942
6222	0.213576	0.210919	0.6942
6223	0.213576	0.210919	0.6942
6224	0.213576	0.210919	0.6942
6225	0.213576	0.210919	0.6942
6226	0.213576	0.210919	0.6942
6227	0.213576	0.210919	0.6942
6228	0.213576	0.210919	0.6942
6229	0.213576	0.210918	0.6942
6230	0.213576	0.210918	0.6942
6231	0.213576	0.210918	0.6942
6232	0.213576	0.210918	0.6942
6233	0.213575	0.210918	0.6942
6234	0.213575	0.210918	0.6942
6235	0.213575	0.210918	0.6942
6236	0.213575	0.210917	0.6942
6237	0.213575	0.210917	0.6942
6238	0.213575	0.210917	0.6942
6239	0.213575	0.210917	0.6942
6240	0.213575	0.210917	0.6942
6241	0.213575	0.210917	0.6942
6242	0.213575	0.210917	0.6942
6243	0.213575	0.210917	0.6942
6244	0.213575	0.210916	0.6942
6245	0.213574	0.210916	0.6942
6246	0.213574	0.210916	0.6942
6247	0.213574	0.210916	0.6942
6248	0.213574	0.210916	0.6942
6249	0.213574	0.210916	0.6942
6250	0.213574	0.210916	0.6942
6251	0.213574	0.210916	0.6942
6252	0.213574	0.210915	0.6942
6253	0.213574	0.210915	0.6942
6254	0.213574	0.210915	0.6942
6255	0.213574	0.210915	0.6942
6256	0.213574	0.210915	0.6942
6257	0.213573	0.210915	0.6942
6258	0.213573	0.210915	0.6942
6259	0.213573	0.210915	0.6942
6260	0.213573	0.210914	0.6942
6261	0.213573	0.210914	0.6942
6262	0.213573	0.210914	0.6942
6263	0.213573	0.210914	0.6942
6264	0.213573	0.210914	0.6942
6265	0.213573	0.210914	0.6942
6266	0.213573	0.210914	0.6942
6267	0.213573	0.210914	0.6942
6268	0.213573	0.210913	0.6942
6269	0.213573	0.210913	0.6942
6270	0.213572	0.210913	0.6942
6271	0.213572	0.210913	0.6942
6272	0.213572	0.210913	0.6942
6273	0.213572	0.210913	0.6942
6274	0.213572	0.210913	0.6942
6275	0.213572	0.210913	0.6942
6276	0.213572	0.210912	0.6942
6277	0.213572	0.210912	0.6942
6278	0.213572	0.210912	0.6942
6279	0.213572	0.210912	0.6942
6280	0.213572	0.210912	0.6942
6281	0.213572	0.210912	0.6942
6282	0.213571	0.210912	0.6942
6283	0.213571	0.210912	0.6942
6284	0.213571	0.210911	0.6942
6285	0.213571	0.210911	0.6942
6286	0.213571	0.210911	0.6942
6287	0.213571	0.210911	0.6942
6288	0.213571	0.210911	0.6942
6289	0.213571	0.210911	0.6942
6290	0.213571	0.210911	0.6942
6291	0.213571	0.210911	0.6942
6292	0.213571	0.210910	0.6942
6293	0.213571	0.210910	0.6942
6294	0.213571	0.210910	0.6942
6295	0.213570	0.210910	0.6942
6296	0.213570	0.210910	0.6942
6297	0.213570	0.210910	0.6942
6298	0.213570	0.210910	0.6942
6299	0.213570	0.210910	0.6942
6300	0.213570	0.210910	0.6942
6301	0.213570	0.210909	0.6942
6302	0.213570	0.210909	0.6942
6303	0.213570	0.210909	0.6942
6304	0.213570	0.210909	0.6942
6305	0.213570	0.210909	0.6942
6306	0.213570	0.210909	0.6942
6307	0.213570	0.210909	0.6942
6308	0.213569	0.210909	0.6942
6309	0.213569	0.210908	0.6942
6310	0.213569	0.210908	0.6942
6311	0.213569	0.210908	0.6942
6312	0.213569	0.210908	0.6942
6313	0.213569	0.210908	0.6942
6314	0.213569	0.210908	0.6942
6315	0.213569	0.210908	0.6942
6316	0.213569	0.210908	0.6942
6317	0.213569	0.210907	0.6942
6318	0.213569	0.210907	0.6942
6319	0.213569	0.210907	0.6942
6320	0.213569	0.210907	0.6942
6321	0.213569	0.210907	0.6942
6322	0.213568	0.210907	0.6942
6323	0.213568	0.210907	0.6942
6324	0.213568	0.210907	0.6942
6325	0.213568	0.210907	0.6942
6326	0.213568	0.210906	0.6942
6327	0.213568	0.210906	0.6942
6328	0.213568	0.210906	0.6942
6329	0.213568	0.210906	0.6942
6330	0.213568	0.210906	0.6942
6331	0.213568	0.210906	0.6942
6332	0.213568	0.210906	0.6942
6333	0.213568	0.210906	0.6942
6334	0.213568	0.210905	0.6942
6335	0.213567	0.210905	0.6942
6336	0.213567	0.210905	0.6942
6337	0.213567	0.210905	0.6942
6338	0.213567	0.210905	0.6942
6339	0.213567	0.210905	0.6942
6340	0.213567	0.210905	0.6942
6341	0.213567	0.210905	0.6942
6342	0.213567	0.210905	0.6942
6343	0.213567	0.210904	0.6942
6344	0.213567	0.210904	0.6942
6345	0.213567	0.210904	0.6942
6346	0.213567	0.210904	0.6942
6347	0.213567	0.210904	0.6942
6348	0.213567	0.210904	0.6942
6349	0.213566	0.210904	0.6942
6350	0.213566	0.210904	0.6942
6351	0.213566	0.210904	0.6942
6352	0.213566	0.210903	0.6942
6353	0.213566	0.210903	0.6942
6354	0.213566	0.210903	0.6942
6355	0.213566	0.210903	0.6942
6356	0.213566	0.210903	0.6942
6357	0.213566	0.210903	0.6942
6358	0.213566	0.210903	0.6942
6359	0.213566	0.210903	0.6942
6360	0.213566	0.210902	0.6942
6361	0.213566	0.210902	0.6942
6362	0.213566	0.210902	0.6942
6363	0.213565	0.210902	0.6942
6364	0.213565	0.210902	0.6942
6365	0.213565	0.210902	0.6942
6366	0.213565	0.210902	0.6942
6367	0.213565	0.210902	0.6942
6368	0.213565	0.210902	0.6942
6369	0.213565	0.210901	0.6942
6370	0.213565	0.210901	0.6942
6371	0.213565	0.210901	0.6942
6372	0.213565	0.210901	0.6942
6373	0.213565	0.210901	0.6942
6374	0.213565	0.210901	0.6942
6375	0.213565	0.210901	0.6942
6376	0.213565	0.210901	0.6942
